ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device_Android,device_iPhone
1828,1,91,75.0,109.9932944,98,0,70,7567.493422,1825.343954,11,8,False,True
1829,1,119,96.0,124.7418628,2469,0,0,2665.30919,1920.369836,28,27,True,False
1830,1,79,63.0,137.3402571,2775,361,29,2235.66353,1518.600795,29,21,False,True
1831,1,157,126.0,202.5577915,2503,106,72,2863.781508,2222.711913,13,7,False,True
1832,1,9,8.0,151.3995769,1619,122,21,1750.882254,1291.754349,19,12,False,True
1833,1,185,147.75,237.7478614,3117,163,59,7434.485872,2823.226765,21,17,True,False
1834,1,12,10.0,367.4849668,2986,281,26,878.6188928,422.8211369,1,1,False,True
1835,1,35,28.0,62.90005639,143,73,0,5392.954143,1507.374743,19,19,False,True
1836,1,108,87.0,232.8821518,1303,172,0,1579.493534,819.82367,11,10,False,True
1837,1,49,40.0,59.5983693,1220,31,0,8434.123732,3806.959752,25,21,False,True
1840,1,15,13.0,322.8054178,2073,6,0,4859.208546,890.833761,14,13,False,True
1841,1,42,42.0,319.2965818,2958,120,40,2028.926311,1023.251151,10,10,False,True
1842,0,73,62.0,176.1766569,2744,0,131,5844.385357,1769.779098,1,1,False,True
1843,1,64,51.0,273.9081118,3351,48,30,1770.787525,1117.522766,22,21,True,False
1844,0,175,142.0,324.5788112,2376,46,58,5691.092678,2190.249231,12,9,False,True
1845,1,22,17.0,63.01992264,755,38,75,2205.714203,853.58761,18,13,False,True
1846,1,126,101.0,276.4216335,1767,62,17,5008.576982,2090.693564,22,22,True,False
1847,0,21,17.0,151.4047446,1604,112,54,3028.179869,2464.126286,1,0,False,True
1848,1,61,50.0,92.06293179,1665,0,72,2721.862294,1316.081076,24,22,False,True
1849,1,16,13.0,68.28109151,1067,297,0,3453.272693,2077.628915,18,15,False,True
1850,1,65,53.0,64.85892705,2330,343,11,60.44125046,48.10592572,22,20,False,True
1851,1,51,43.0,84.07118573,78,290,5,3543.488669,1113.566365,17,17,True,False
1852,0,29,26.0,123.7426013,2933,39,113,13322.09574,3248.977447,1,1,False,True
1853,1,80,64.0,130.338828,1487,5,31,3225.017783,1476.240913,29,23,False,True
1854,1,4,4.0,8.099557163,1206,161,0,11345.85071,663.9863516,15,11,False,True
1855,1,18,15.0,182.2642701,1206,104,0,5027.873066,3711.143191,24,17,False,True
1856,1,7,6.0,48.23466959,767,48,15,1850.574673,1100.532052,17,13,False,True
1857,1,13,11.0,114.79399,80,31,0,7160.773004,4220.054606,30,27,False,True
1858,1,4,4.0,18.18173764,980,231,7,10988.26924,3797.421022,15,10,False,True
1859,1,10,10.0,42.98264659,1729,55,0,2774.590076,1004.427625,11,11,False,True
1861,1,69,56.0,195.9279199,3287,144,100,1932.049133,486.9049577,7,7,True,False
1862,0,163,131.0,175.8374571,1305,47,56,4176.212922,3269.54874,7,7,False,True
1863,1,443,147.75,456.0752001,2765,533,0,3262.91494,2448.99346,23,18,True,False
1864,1,38,30.0,73.64121754,1284,328,0,2057.369473,1161.531095,17,17,False,True
1865,1,3,3.0,15.84369415,972,78,110,2386.438949,791.5144363,1,0,False,True
1866,1,11,8.0,130.2686761,1670,31,0,5690.271896,2591.412119,7,6,True,False
1867,1,14,11.0,106.3208373,1630,220,53,5926.473426,2306.734964,12,12,False,True
1868,1,23,19.0,147.6127158,1917,53,121,1109.871055,495.698022,5,1,False,True
1869,1,168,140.0,180.1761033,2654,392,76,1555.810309,420.8861143,13,8,False,True
1870,1,87,83.0,176.1845201,3157,102,0,2603.619829,766.2450091,24,16,False,True
1871,1,248,147.75,534.6085933,1272,180,0,3443.426905,850.269245,16,13,False,True
1872,1,71,58.0,105.2194451,3160,170,0,1781.843783,861.7228334,1,1,False,True
1873,1,463,147.75,672.6560281,1215,0,0,3461.960073,1966.467566,13,7,True,False
1874,1,79,63.0,253.0645143,2713,90,0,4279.127518,2269.42327,2,0,False,True
1875,1,54,43.0,60.57916732,900,261,0,7212.960925,1422.257172,2,0,True,False
1876,0,16,13.0,88.79676291,1381,180,2,5200.221194,4260.077929,4,3,False,True
1877,1,9,7.0,134.1363018,3335,0,83,9987.926404,1518.080084,11,10,True,False
1878,0,36,30.0,119.7392803,3121,55,52,2120.022638,711.5162338,5,2,False,True
1879,1,53,44.0,123.5251676,560,335,5,2113.556649,1304.628639,25,20,True,False
1880,1,6,6.0,23.74349698,1128,0,0,1675.136694,616.2987098,17,12,True,False
1881,1,176,140.0,285.6120497,2485,0,13,6271.219335,1783.809009,16,10,False,True
1882,1,58,52.0,249.22795,2739,54,75,6133.163815,1597.915274,17,9,False,True
1883,1,64,51.0,128.9791932,354,500,0,7367.387895,3728.201704,7,5,False,True
1884,1,21,19.0,64.13653258,944,29,0,3764.127045,2887.935146,3,3,False,True
1885,1,46,37.0,257.3100682,2265,0,21,3381.95395,1284.923135,17,11,False,True
1886,1,134,107.0,192.5053899,3238,25,5,8667.497677,6240.793498,17,17,False,True
1888,1,16,13.0,28.63267193,2000,0,73,3773.827167,2920.498397,26,25,False,True
1889,1,59,52.0,128.5801969,2307,36,0,5532.070338,425.0272606,12,11,False,True
1890,1,135,134.0,403.5510796,3143,258,56,835.2519251,573.2437237,11,6,True,False
1891,0,95,76.0,258.8695392,1073,616,9,2786.372786,1335.205207,3,0,False,True
1892,1,76,61.0,138.0618184,3039,64,0,2009.618938,109.5476541,17,15,False,True
1893,0,80,65.0,174.4118228,1721,24,17,2665.867333,1557.425021,13,6,False,True
1894,1,115,115.0,188.8994216,2391,100,0,1929.903433,1583.875425,20,18,False,True
1895,1,607,147.75,930.2825266,2646,153,39,1931.381832,876.0243517,28,18,False,True
1896,1,82,66.0,96.23470825,1440,28,5,753.1694304,563.7406774,21,18,False,True
1897,0,4,4.0,81.06797912,849,164,4,2088.922368,854.542886,16,15,True,False
1898,0,50,50.0,72.89003177,3247,240,0,4327.450624,3200.544901,10,6,False,True
1899,1,57,57.0,175.6518994,3402,15,0,5023.65333,1656.057085,13,8,False,True
1900,1,13,11.0,179.1656506,2582,0,26,3439.17614,1725.320276,26,19,False,True
1901,1,2,1.0,167.746278,428,211,12,2147.45613,533.0049648,17,17,True,False
1902,0,0,0.0,29.06163845,1170,0,75,2371.388412,733.8413966,8,8,True,False
1903,1,15,15.0,35.76515038,1954,53,0,514.4263531,282.4380548,29,24,True,False
1906,1,82,67.0,115.99081,2783,182,0,3238.779762,2527.140532,3,2,False,True
1907,0,123,98.0,128.1484786,1404,22,63,4922.098781,1855.890369,1,1,False,True
1908,1,69,56.0,119.8585076,813,88,0,4147.755573,2528.220287,15,12,False,True
1909,1,248,147.75,461.3352956,3448,924,0,3964.908952,2358.14918,17,10,False,True
1910,1,46,37.0,95.37199092,383,111,11,2657.183948,947.1861089,9,9,True,False
1911,1,47,38.0,167.5718219,639,131,0,1990.887968,727.3021776,10,4,False,True
1912,1,88,73.0,312.4182786,1177,208,43,1517.353559,740.455091,31,22,False,True
1913,1,94,86.0,584.0183288,1288,243,75,2713.187265,2186.646816,16,15,True,False
1914,1,47,38.0,47.75568794,1399,0,68,1891.824351,536.0732086,16,13,False,True
1915,1,111,89.0,138.4185445,1133,382,0,3854.861043,1767.782323,15,11,False,True
1916,0,151,121.0,205.6019894,61,54,41,3147.917941,991.1259972,8,4,False,True
1917,1,98,79.0,129.0109591,79,77,0,5073.613576,4181.039047,16,14,False,True
1918,0,40,32.0,88.94790941,3246,160,394,1524.300507,595.3091816,18,10,False,True
1919,1,51,41.0,253.7601037,501,451,0,10416.01808,1868.758405,22,15,False,True
1920,1,14,11.0,21.4100951,1627,16,0,8405.367342,2490.400791,22,16,True,False
1921,1,10,10.0,42.40510434,2431,31,29,7112.794776,3134.3641,1,1,True,False
1923,1,36,30.0,66.86161972,1499,142,53,1155.437706,454.9608408,0,0,True,False
1924,1,27,22.0,55.98409015,335,77,4,1356.932921,635.7700407,21,17,False,True
1926,1,73,60.0,88.50119535,3305,165,45,2241.688641,973.424495,14,10,False,True
1928,1,13,10.0,326.9178929,3015,283,0,6818.648045,5360.3695,25,23,False,True
1929,0,33,28.0,43.0610236,495,99,85,5938.562399,3248.744728,5,5,False,True
1930,1,39,32.0,50.51492537,764,554,0,2709.926989,1029.018218,5,5,False,True
1931,1,181,145.0,271.6963794,621,0,52,7168.642543,5072.332442,24,18,False,True
1932,1,49,40.0,70.61064761,1330,330,6,2278.149768,1192.058302,28,25,True,False
1933,1,97,91.0,148.7658669,2317,37,78,2482.580507,930.8708115,6,6,True,False
1934,1,74,60.0,167.0183968,219,0,69,5013.615704,3792.218379,28,26,False,True
1935,1,29,24.0,202.0678004,2655,202,0,5074.118379,1065.75378,21,21,False,True
1937,0,26,22.0,367.986095,841,0,0,4006.756963,3003.248144,18,18,True,False
1938,1,104,89.0,218.1563281,1307,52,0,5348.818093,3210.778915,27,18,False,True
1939,0,179,147.75,423.9649942,885,0,98,559.2692882,306.4510928,24,21,False,True
1940,1,52,42.0,67.9753713,3265,0,0,1943.85947,533.4631121,26,24,False,True
1941,1,69,56.0,76.98397219,2112,0,10,3903.166618,2880.744581,24,17,False,True
1942,0,8,8.0,141.3942452,3168,121,18,3579.895288,2563.48624,19,10,False,True
1943,1,52,46.0,246.0898119,1411,8,0,880.8138901,693.2686743,29,26,False,True
1944,1,13,11.0,89.02850808,2536,0,0,2272.787955,1669.93841,7,3,False,True
1945,0,310,147.75,362.6900507,3408,52,2,1210.813969,320.3544517,9,3,False,True
1946,1,10,9.0,90.92086908,763,169,0,1442.676957,1061.432982,20,16,False,True
1947,1,50,40.0,104.7024294,414,327,0,6310.392609,2236.247855,20,17,True,False
1948,1,79,64.0,173.7653045,447,304,183,3367.207556,1165.401892,28,19,False,True
1949,1,106,85.0,170.3629653,386,100,33,1790.147316,1433.807776,23,23,False,True
1950,1,61,51.0,304.4871402,1938,20,6,1939.950134,1002.542182,14,7,False,True
1951,0,87,71.0,128.2755909,449,93,69,6856.389467,1257.696535,27,24,True,False
1952,1,54,43.0,76.71953445,2247,176,30,3658.159799,1860.536491,10,6,True,False
1953,1,23,23.0,35.74097202,2010,47,24,2312.211496,1461.110909,29,22,True,False
1954,1,76,61.0,392.6340109,1821,369,0,2268.996979,582.2404409,21,18,False,True
1955,1,68,54.0,132.039297,242,72,0,2678.409949,2226.483689,15,14,False,True
1956,1,24,19.0,44.2950638,53,71,0,8130.278436,5076.792512,14,13,True,False
1957,1,49,40.0,82.63127094,2742,144,30,1119.493915,612.2798822,21,18,False,True
1958,1,83,69.0,256.754144,950,7,0,1377.171749,71.11224777,1,1,False,True
1959,1,72,58.0,227.9948327,3009,168,33,2938.538611,2317.367696,18,11,True,False
1960,0,100,81.0,162.7697634,171,174,0,3468.648809,1948.296471,10,10,False,True
1961,1,25,21.0,234.0747064,2237,92,0,13981.28595,11230.89332,16,14,True,False
1962,0,22,22.0,210.6365531,207,494,0,2910.379649,2094.084405,4,0,False,True
1963,1,53,43.0,96.27936212,1816,140,0,1723.576329,1408.898877,9,9,False,True
1964,0,43,34.0,123.0406374,3194,0,0,5675.028347,1531.629986,21,19,False,True
1965,1,323,147.75,349.158213,3057,33,0,2900.909671,1518.634409,27,20,False,True
1966,0,171,137.0,453.1837052,545,66,5,2562.184791,714.3293503,4,3,False,True
1967,0,68,55.0,301.2337815,1638,77,116,4884.038228,492.7534256,13,11,True,False
1968,1,156,133.0,247.6117217,2908,164,74,4538.452576,1128.147221,8,4,False,True
1969,1,179,144.0,320.801404,358,62,46,2639.958776,1854.265457,8,4,False,True
1970,1,27,22.0,63.12875475,2571,47,91,5220.420562,2296.261111,8,8,False,True
1971,1,88,71.0,158.0184293,3279,229,0,2110.644105,75.30904011,21,21,False,True
1972,1,263,147.75,559.6332385,1437,69,0,6909.159779,4583.076699,9,9,False,True
1973,0,45,37.0,120.6316615,1895,0,11,8140.720959,6009.739081,0,0,False,True
1974,0,138,112.0,278.2338326,176,0,10,4343.464485,1971.046159,15,15,False,True
1975,1,133,109.0,289.5900302,2688,234,0,3594.397808,2942.015605,27,22,True,False
1977,1,66,53.0,219.279565,1226,647,7,4843.979349,3311.700293,19,12,False,True
1978,1,262,147.75,302.9159036,1088,20,0,5268.853194,2312.04103,6,1,False,True
1979,1,90,72.0,166.4102545,2452,30,11,8100.833304,836.8911433,14,11,False,True
1980,1,8,8.0,10.29397938,2828,0,0,1998.157756,1429.750763,26,23,True,False
1981,1,46,37.0,90.7961492,1572,154,28,1923.092435,966.3112898,13,12,True,False
1982,0,20,16.0,417.6938535,1557,159,0,3931.380169,2970.598228,8,7,False,True
1983,1,408,147.75,524.1797349,2940,240,7,3705.04946,1140.312081,13,12,False,True
1985,1,63,51.0,261.6577767,1878,123,0,2588.27738,228.222306,11,11,False,True
1986,1,53,50.0,281.4906632,313,0,4,5308.905969,1384.254796,23,16,False,True
1987,1,61,49.0,221.817726,2630,45,84,4374.370925,2087.274919,22,17,True,False
1988,1,109,92.0,177.6548634,674,274,61,1248.134765,408.006483,9,8,False,True
1989,1,5,5.0,40.98996798,2858,226,7,2086.845602,623.1727741,11,6,False,True
1990,1,154,123.0,311.2931657,2924,26,0,2260.243346,195.0984305,26,24,True,False
1991,1,12,12.0,14.87695916,1516,223,62,1122.309585,537.4470306,22,16,True,False
1992,1,114,91.0,238.1514923,1541,27,0,2023.703694,1117.116203,27,18,False,True
1993,0,64,52.0,86.1979903,3370,0,139,4119.863588,2264.746604,4,4,False,True
1995,1,11,11.0,54.95608792,375,11,0,1401.298856,268.1824385,25,25,False,True
1997,1,91,75.0,104.6838184,2552,69,10,2467.476202,575.8130866,2,2,True,False
1998,1,135,108.0,165.0354012,3478,122,6,1877.154473,1517.843176,14,14,False,True
1999,1,7,7.0,94.0481589,3199,157,118,886.2821967,553.6505859,12,9,False,True
2000,1,27,22.0,40.02055636,454,29,0,2780.144846,861.8745003,21,15,False,True
2001,1,10,8.0,252.2918384,3228,0,98,2713.142346,1618.64984,22,22,False,True
2002,0,22,19.0,87.24648695,1945,133,0,1198.653621,935.2672192,8,3,False,True
2003,1,12,10.0,115.3363671,2956,0,27,1072.47386,764.1496916,18,10,False,True
2004,1,221,147.75,250.6901625,1183,81,3,1599.990051,640.5705573,29,20,True,False
2005,1,30,30.0,67.00902618,1492,17,0,2060.786705,830.5453773,17,13,False,True
2007,1,24,20.0,49.79403186,2251,2,0,3450.725321,2666.80086,17,10,False,True
2008,1,62,50.0,113.9823307,2519,13,0,544.3984845,316.2983567,14,8,False,True
2009,1,47,39.0,172.1205781,430,0,71,9647.438259,2592.311432,1,1,False,True
2010,1,92,74.0,205.6915948,811,0,2,3155.893773,2124.919011,1,0,True,False
2011,1,185,147.75,198.7843726,1561,255,79,6854.145513,1378.459735,29,20,False,True
2012,1,73,63.0,185.0096763,3074,45,43,6594.250944,2281.972618,6,4,False,True
2013,1,7,7.0,188.8398873,175,0,33,3368.716934,897.5552942,30,21,True,False
2014,1,301,147.75,502.0337163,2895,69,12,1226.920335,95.35026717,1,0,False,True
2015,1,91,73.0,146.3615746,2805,55,32,8031.04364,1734.039173,0,0,True,False
2016,1,218,147.75,411.7510914,2824,135,243,5526.581097,3894.156822,27,17,False,True
2017,1,9,7.0,103.7934738,1060,31,15,1077.696344,879.7034005,25,16,True,False
2018,1,20,16.0,63.49908155,2120,0,0,1565.570187,503.992147,19,19,False,True
2019,0,132,105.0,223.7385655,2320,86,33,2989.25256,1513.262711,7,6,False,True
2021,1,61,52.0,118.3158245,3262,8,25,7397.495262,1365.538771,26,24,True,False
2022,0,132,132.0,177.5821713,2572,48,81,1593.572626,1278.959255,6,3,False,True
2023,1,34,27.0,111.6005532,1044,1158,95,4117.772123,1393.545229,18,12,False,True
2024,1,40,33.0,86.82264394,1482,5,0,3559.608905,2088.075048,16,14,True,False
2025,0,27,22.0,39.3632523,1974,248,0,1660.998285,387.9151169,1,1,False,True
2026,1,103,82.0,110.4474684,2014,166,21,13022.91227,10796.53436,30,20,False,True
2027,1,24,20.0,286.5253275,2888,138,63,1583.066369,742.3760011,3,2,False,True
2028,1,5,5.0,42.341813,73,264,0,578.5247559,306.5192409,12,9,False,True
2029,1,48,42.0,185.1912792,1950,76,0,1146.148547,782.5040857,23,22,False,True
2031,1,93,76.0,99.09135874,2986,70,77,3907.612912,2511.569199,21,17,True,False
2033,0,216,147.75,420.691578,906,0,13,4213.564783,1790.338448,8,8,False,True
2034,1,4,4.0,214.6541865,1045,18,53,2401.272845,564.2782412,16,13,False,True
2035,1,27,22.0,30.46951445,3188,66,0,9280.313001,7320.036387,11,5,False,True
2036,0,110,89.0,328.1148467,3341,132,35,11886.34284,6467.22898,21,14,False,True
2037,1,49,49.0,161.728674,3037,197,46,1993.21291,395.3218544,16,13,False,True
2038,0,91,77.0,122.1662087,1238,86,197,7389.933532,4947.433593,1,0,True,False
2039,1,53,42.0,86.73664191,1147,68,14,7650.290902,546.0508963,25,17,False,True
2040,1,54,54.0,154.5843149,2863,0,0,1702.040782,1088.768972,2,2,False,True
2041,1,30,24.0,45.27899734,2586,72,76,8301.235914,3852.262007,25,18,False,True
2042,1,35,28.0,54.01707956,1927,188,0,5533.275819,3896.633394,25,25,False,True
2043,1,8,7.0,127.106067,2236,42,0,6845.679721,4642.478047,1,1,True,False
2044,1,63,50.0,67.61687887,930,0,0,3040.83118,813.1115736,2,0,False,True
2045,1,2,2.0,199.5540491,991,70,36,3970.529063,1113.974192,23,14,True,False
2046,1,18,15.0,102.0305945,1072,0,14,1433.847551,687.8411573,9,9,False,True
2047,1,89,72.0,165.5219988,1068,53,5,3220.373722,1193.823626,30,28,False,True
2048,0,187,147.75,195.0832208,2406,356,63,481.1290947,179.0739059,1,0,True,False
2049,1,65,52.0,147.0217507,1307,22,20,5519.719332,1146.36808,23,23,False,True
2050,1,1,1.0,85.93356639,2664,439,8,1089.747706,470.6106724,15,10,False,True
2051,1,295,147.75,307.8086579,1669,56,15,2568.235564,1203.063086,29,22,True,False
2052,1,70,59.0,167.6869364,1486,0,10,3803.143367,1185.546709,1,0,False,True
2053,1,192,147.75,286.5409953,2443,0,145,6063.540404,3713.999723,6,6,False,True
2054,1,255,147.75,326.0631119,2742,190,0,6550.814139,4371.52734,15,10,False,True
2055,0,64,53.0,177.694112,528,265,14,6624.875445,2903.562618,9,5,True,False
2056,1,0,0.0,4.513974965,1198,174,26,1129.634933,912.8451319,10,9,False,True
2057,1,73,73.0,75.3766969,2677,90,7,3491.026254,1770.747197,17,10,False,True
2058,1,48,40.0,281.3659426,2371,415,30,1335.462706,756.4716278,14,9,True,False
2059,1,171,137.0,191.6585214,1236,309,87,10141.55996,6949.928989,10,8,True,False
2060,0,40,33.0,273.414302,2098,0,396,7564.33929,3401.972265,6,6,False,True
2061,1,2,2.0,59.82135448,921,90,0,2052.142226,933.2455209,26,25,False,True
2062,1,68,61.0,86.66972061,2500,701,26,4186.711373,1861.296093,7,6,False,True
2063,1,7,6.0,199.7253693,1580,140,163,6706.072718,1668.501061,20,13,False,True
2064,1,96,78.0,271.6923363,2499,84,29,3550.791918,569.4366437,11,11,False,True
2065,1,55,47.0,61.47755019,2614,0,0,10739.39166,8016.159693,10,8,False,True
2066,1,52,43.0,185.6988968,275,0,3,3639.037317,1535.266122,28,18,False,True
2067,1,7,7.0,14.6584385,2258,166,3,5668.696823,464.5944394,23,20,False,True
2068,1,49,39.0,55.26567364,3418,213,0,2358.211118,804.3092473,19,13,False,True
2069,1,64,51.0,124.3654233,2159,128,0,5592.252585,4311.791466,22,13,True,False
2070,1,12,10.0,107.9773515,2016,79,22,4184.61738,1457.980267,27,23,True,False
2071,1,44,35.0,122.4176441,2554,297,0,1228.431359,650.1864674,9,5,False,True
2072,0,111,97.0,153.0252606,2843,18,69,5394.818504,3749.993048,6,1,False,True
2073,1,11,10.0,229.2652758,219,307,42,1771.310319,1189.418566,25,19,False,True
2074,1,17,16.0,120.9539368,3380,77,0,7828.541532,3619.636959,20,11,True,False
2075,1,190,147.75,206.9748506,461,11,0,14384.32979,7044.435152,12,10,True,False
2076,0,60,50.0,93.72816613,584,415,0,5933.643408,3921.199192,6,6,True,False
2077,1,2,2.0,160.1188036,3069,0,81,1607.314231,207.4688574,19,10,False,True
2078,1,238,147.75,409.7446616,3479,138,31,3597.59648,2155.432543,17,15,False,True
2079,1,75,62.0,87.16628921,1168,545,16,6180.797818,958.4955658,6,6,False,True
2080,1,53,53.0,258.984986,3300,111,0,3528.167304,1174.608572,6,0,True,False
2081,1,38,37.0,97.43919925,1407,0,23,1417.981408,898.4778641,21,14,False,True
2082,1,128,103.0,182.3515226,1105,191,20,5008.655288,289.0200512,12,10,False,True
2083,1,57,57.0,129.3139529,894,446,0,2813.489411,1364.036852,1,1,False,True
2084,1,62,50.0,374.0272897,2083,0,14,4722.802158,1219.906459,6,1,True,False
2085,1,45,37.0,218.0842758,196,0,11,6030.96324,4218.07805,19,11,True,False
2086,1,63,52.0,66.19646797,2727,13,9,1904.569567,744.9252215,28,25,False,True
2087,1,84,67.0,176.8496766,362,23,0,6616.557694,2559.390296,10,10,False,True
2088,1,91,74.0,166.9459772,1493,160,8,6757.077918,3125.184682,24,23,True,False
2090,1,226,147.75,333.4758389,446,164,125,1527.788857,921.3332454,27,20,False,True
2091,0,146,122.0,396.2950745,873,125,1,1119.734747,506.1678301,10,9,False,True
2092,1,22,18.0,177.0406599,2958,60,0,4012.390046,660.8078961,22,20,False,True
2093,1,25,20.0,169.7378937,289,73,0,3331.808509,1763.029147,11,11,False,True
2094,1,25,21.0,119.4059823,2576,43,0,2265.489167,1743.291111,2,2,True,False
2095,1,39,36.0,47.29731053,1726,3,62,1648.810184,1280.07168,12,11,True,False
2096,1,32,26.0,418.0773669,2962,0,0,1669.227786,1180.207319,5,3,False,True
2097,1,211,147.75,337.1168132,2432,113,137,3642.843256,1824.555278,17,17,False,True
2098,1,15,15.0,20.94046831,3279,732,0,898.2715573,175.4974253,7,3,False,True
2099,1,84,67.0,466.1423381,1446,0,3,1114.860182,600.6752819,11,5,False,True
2100,0,369,147.75,1216.154633,986,6,0,4105.495858,1155.057913,17,10,False,True
2101,1,51,44.0,105.501607,2099,2,12,6398.557656,2652.786598,17,16,False,True
2102,1,145,117.0,165.578403,1040,34,32,1997.951163,1280.172597,29,20,True,False
2103,1,6,6.0,223.9909746,1071,301,0,5920.376717,4625.570186,13,13,True,False
2104,1,132,105.0,280.9934891,3181,0,0,5923.289611,379.481995,23,16,True,False
2105,0,34,28.0,258.9306788,511,174,0,1421.315843,391.0249149,6,3,False,True
2106,1,130,104.0,257.1831896,3107,704,0,12311.75823,3674.745412,14,11,False,True
2107,1,78,64.0,82.52121647,2349,69,0,8572.048865,5253.192086,28,25,True,False
