ID,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
11083,178.0,154.0,249.1052073,2457.0,0.0,46.0,3717.391047,3095.715399,28.0,20.0,0
2189,31.0,26.0,217.4619342,1692.0,60.0,55.0,7509.390737,1052.853928,12.0,8.0,1
5900,23.0,19.0,283.4558046,3439.0,261.0,0.0,5306.351095,3544.713101,10.0,10.0,1
5820,1.0,1.0,10.26247843,1269.0,229.0,26.0,8384.013893,3163.639236,23.0,14.0,1
9189,27.0,22.0,224.5537847,3456.0,368.0,0.0,5911.304579,2665.158022,4.0,4.0,1
9395,20.0,20.0,497.6002012624999,1891.0,78.0,0.0,4178.873834,1275.314038,18.0,10.0,1
1293,2.0,2.0,340.6983104,1379.0,27.0,28.0,2296.574999,1386.185623,6.0,6.0,1
3502,33.0,27.0,38.83832683,518.0,12.0,0.0,2217.215581,1469.711072,13.0,11.0,1
13077,66.0,53.0,86.69475981,507.0,51.0,26.0,3370.603676,1157.897719,10.0,6.0,0
6934,245.5,205.0,316.1257195,3031.0,250.0,31.0,8741.49942,4945.62149855,24.0,23.0,1
13884,9.0,8.0,55.93266528,204.0,0.0,0.0,2238.178739,1132.459162,5.0,1.0,1
8158,18.0,18.0,80.14019995,2239.0,0.0,49.0,6004.555559,814.463974,16.0,12.0,1
5600,79.0,64.0,161.7746876,1975.0,0.0,25.0,5710.443898,1092.625194,10.0,10.0,1
6709,211.0,171.0,236.9059388,2959.0,47.0,10.0,8220.286469,752.3677846,6.0,4.0,1
7705,245.5,205.0,444.1616186,19.0,140.0,0.0,5399.497139,3265.288253,11.0,11.0,0
3409,115.0,115.0,150.1165661,2819.0,116.0,35.0,9174.109739,4945.62149855,26.0,18.0,0
8411,85.0,68.0,106.5940271,206.0,321.0,43.0,3549.838237,2381.874174,19.0,14.0,0
11952,200.0,160.0,338.887474,2543.0,369.0,70.0,4104.553716,856.472248,0.0,0.0,1
12970,97.0,78.0,358.122998,3435.0,201.0,53.0,2717.362506,1906.977823,30.0,26.0,1
8669,104.0,83.0,127.3700345,2525.0,0.0,0.0,2819.130815,2247.212211,22.0,21.0,1
12491,72.0,58.0,177.4821872,133.0,0.0,30.0,5305.020311,4322.989155,28.0,21.0,1
10661,50.0,41.0,63.32890686,502.0,117.0,0.0,422.2007951,331.3904102,18.0,10.0,0
14913,111.0,90.0,197.0659606,1083.0,323.0,34.0,3012.309989,825.8842128,13.0,13.0,0
2335,21.0,17.0,104.2258476,678.0,335.0,0.0,5347.920784,1154.511667,14.0,13.0,1
8531,67.0,67.0,98.50856381,1992.0,435.0,12.0,1852.812072,477.1100347,11.0,10.0,1
13508,65.0,65.0,244.4441447,295.0,15.0,0.0,2891.270336,1013.817097,7.0,7.0,0
7596,72.0,59.0,200.9201533,621.0,106.0,0.0,4503.9465,2404.233465,15.0,9.0,0
7450,75.0,60.0,159.5681147,492.0,0.0,62.0,7038.017611,1640.260013,22.0,15.0,1
13886,28.0,28.0,66.9897948,677.0,37.0,3.0,4065.216654,784.6660967,28.0,24.0,0
13017,6.0,6.0,6.342440443,1742.0,75.0,0.0,5776.476937,3388.585061,29.0,26.0,1
2653,0.0,0.0,142.2180893,3234.0,134.0,42.0,628.8536095,54.84642225,23.0,21.0,1
11729,16.0,16.0,87.01515546,3110.0,0.0,44.0,3619.911295,1350.079872,18.0,11.0,1
3868,65.0,52.0,66.87663643,329.0,144.0,89.0,3096.155818,903.5484221,25.0,17.0,0
3169,16.0,13.0,290.1189249,2341.0,4.0,107.5,6153.683287,1028.358949,8.0,5.0,1
808,65.0,53.0,149.7901745,1303.0,0.0,24.0,3760.793394,2761.41507,24.0,24.0,1
4231,245.5,205.0,471.4335783,1971.0,435.0,0.0,4183.896557,2185.797215,29.0,19.0,1
13985,95.0,83.0,224.8323802,748.0,211.0,0.0,2558.296276,1823.261106,29.0,25.0,1
5009,198.0,159.0,217.8166896,3127.0,246.0,0.0,9960.681768,4945.62149855,30.0,20.0,0
7459,11.0,11.0,93.28983686,509.0,37.0,107.5,8102.825731,880.0662522,7.0,3.0,1
8288,12.0,12.0,134.7338164,3252.0,46.0,33.0,1399.076578,940.4015,17.0,17.0,1
14405,84.0,68.0,225.0421201,3240.0,0.0,71.0,8658.30318,2070.802977,30.0,25.0,0
14038,84.0,69.0,390.2001181,1231.0,62.0,0.0,2082.443342,633.4243094,12.0,12.0,1
9683,79.0,63.0,221.2660774,673.0,65.0,0.0,2411.734267,1980.526967,23.0,14.0,1
1990,154.0,123.0,311.2931657,2924.0,26.0,0.0,2260.243346,195.0984305,26.0,24.0,0
6536,3.0,2.0,17.09700288,1498.0,3.0,31.0,2979.266299,1843.267646,25.0,23.0,1
7531,169.0,138.0,181.5130581,1525.0,15.0,70.0,5311.419415,3173.425806,5.0,5.0,0
6470,49.0,49.0,199.5887631,2797.0,297.0,0.0,2514.865613,1421.461722,19.0,18.0,0
2399,8.0,6.0,38.54746221,571.0,162.0,76.0,4366.826328,608.5448618,16.0,16.0,1
10470,42.0,42.0,217.6838925,815.0,36.0,0.0,6719.096403,3059.782805,6.0,1.0,0
5276,81.0,65.0,321.3829428,1966.0,100.0,36.0,3907.258565,3247.146915,29.0,18.0,1
3678,1.0,1.0,142.7275872,1634.0,26.0,107.5,405.1686166,46.44288262,4.0,0.0,1
3411,62.0,62.0,64.97681695,1550.0,0.0,83.0,1714.705232,379.0245246,10.0,7.0,1
6983,0.0,0.0,38.06919152,3381.0,0.0,57.0,9960.681768,4369.61265,27.0,25.0,0
11753,92.0,83.0,398.0888461,2730.0,131.0,103.0,9960.681768,1187.541059,7.0,7.0,1
4618,25.0,20.0,29.1433507,546.0,155.0,7.0,1645.499572,520.6417359,23.0,14.0,1
3954,154.0,124.0,469.3407511,2358.0,0.0,84.0,7972.175891,4945.62149855,20.0,14.0,1
2957,23.0,21.0,65.51625595,2914.0,77.0,11.0,6953.537775,4377.235445,4.0,4.0,1
9036,65.0,52.0,164.3012719,821.0,33.0,0.0,4821.891573,3324.75727,16.0,14.0,1
13914,97.0,97.0,172.8896578,82.0,104.0,0.0,3205.629508,1568.522241,28.0,22.0,1
10170,93.0,80.0,201.098513,2148.0,96.0,0.0,8730.918399,4945.62149855,12.0,7.0,1
14273,245.5,205.0,497.6002012624999,144.0,16.0,47.0,4381.29895,1980.974998,25.0,16.0,1
556,54.0,45.0,62.7116664,1472.0,233.0,107.5,3018.91742,2299.229666,9.0,9.0,1
326,145.0,119.0,162.9621574,1951.0,109.0,76.0,5748.899994,2328.054662,17.0,17.0,1
7233,13.0,11.0,357.7464057,383.0,127.0,0.0,2043.87442,1267.732783,30.0,21.0,1
932,245.5,203.0,256.0057703,1794.0,68.0,0.0,2178.622083,555.9708888,9.0,4.0,1
13215,41.0,33.0,96.44072024,2874.0,7.0,0.0,4072.611987,3371.047332,26.0,19.0,1
10735,58.0,47.0,108.2119793,3346.0,88.0,0.0,4610.837463,3253.211238,7.0,4.0,1
10797,24.0,20.0,108.0036458,1552.0,16.0,42.0,4764.444905,2122.39541,26.0,18.0,1
3032,62.0,53.0,203.6065435,106.0,80.0,107.5,2908.485462,401.9983385,20.0,17.0,0
8210,108.0,87.0,348.9801741,649.0,318.0,0.0,5993.302751,3707.548221,1.0,1.0,0
7430,25.0,21.0,264.2409666,278.0,0.0,2.0,3305.003506,887.3365742,20.0,20.0,1
14337,63.0,51.0,172.3183327,1080.0,72.0,0.0,3323.471711,884.7679038,10.0,5.0,1
10576,56.0,45.0,122.8978725,2517.0,0.0,0.0,5576.333823,1907.115787,4.0,4.0,1
6852,4.0,4.0,203.4635258,1635.0,322.0,13.0,2788.665562,1573.012552,16.0,8.0,1
13599,39.0,31.0,126.7162705,1092.0,21.0,28.0,1952.021109,895.0416071,7.0,7.0,1
2580,12.0,10.0,43.76340754,221.0,99.0,9.0,1807.375564,738.7854801,11.0,11.0,0
10792,25.0,21.0,154.67446,919.0,40.0,0.0,2278.614875,509.2028156,29.0,22.0,1
4925,122.0,98.0,218.9040473,1512.0,173.0,0.0,1624.784712,1018.561455,18.0,18.0,1
11196,69.0,65.0,174.673781,1896.0,56.0,107.5,2504.792239,1184.56061,6.0,2.0,1
11709,37.0,31.0,82.45484466,415.0,151.0,25.0,3969.816686,1927.541898,16.0,16.0,0
5251,118.0,107.0,197.8429234,3222.0,435.0,7.0,3262.001668,1105.946439,29.0,25.0,0
9628,163.0,131.0,312.0434314,239.0,39.0,0.0,4949.13069,2689.42821,31.0,25.0,1
5564,100.0,80.0,139.0061602,1586.0,33.0,46.0,8309.114431,3111.644002,1.0,1.0,1
2661,9.0,9.0,82.56272055,519.0,168.0,0.0,5719.950525,2230.813301,17.0,11.0,1
10151,229.0,188.0,428.9436525,1815.0,20.0,45.0,670.5471943,433.4329739,21.0,21.0,1
11147,111.0,89.0,126.5520898,967.0,23.0,0.0,2223.80513,928.6551197,29.0,27.0,0
439,19.0,15.0,19.02396794,1052.0,126.0,4.0,1779.367777,676.1205088,25.0,15.0,0
12228,117.0,103.0,158.3284679,1881.0,171.0,0.0,1309.055882,774.4137631,1.0,1.0,1
6591,135.0,109.0,153.790266,1413.0,231.0,70.0,2702.977787,1352.696564,7.0,7.0,1
2924,76.0,62.0,177.0351143,859.0,40.0,0.0,2892.693097,1564.13469,4.0,4.0,0
2551,5.0,4.0,147.8397051,1876.0,29.0,69.0,5398.67466,2424.654789,27.0,21.0,1
8350,11.0,9.0,119.377449,2407.0,0.0,2.0,5228.757454,2003.423737,24.0,22.0,1
7936,7.0,6.0,176.4077353,2067.0,328.0,0.0,5123.374516,2991.620881,29.0,22.0,1
2777,95.0,76.0,136.5922597,2233.0,179.0,0.0,2408.418509,720.6338889,10.0,9.0,0
14927,12.0,10.0,32.94571273,763.0,435.0,0.0,2634.915276,1694.420192,29.0,22.0,1
9303,14.0,12.0,114.110421,2888.0,305.0,15.0,3105.043229,1127.432945,3.0,1.0,1
971,128.0,104.0,429.0925793,1757.0,0.0,16.0,2674.71968,2132.256652,23.0,18.0,0
6128,116.0,95.0,208.2288523,3260.0,121.0,0.0,2876.969945,981.814099,11.0,5.0,1
10271,58.0,46.0,425.9121686,2275.0,411.0,0.0,4251.23569,2211.640411,26.0,16.0,1
14187,89.0,72.0,228.7003482,381.0,0.0,7.0,4735.270348,2443.272941,19.0,12.0,1
5734,15.0,15.0,177.9727392,2805.0,146.0,40.0,1380.095161,806.0823824,26.0,24.0,0
11220,208.0,167.0,386.9939898,2173.0,41.0,0.0,2519.470687,1608.891931,4.0,3.0,1
5146,46.0,37.0,73.00526326,3408.0,328.0,0.0,1576.054787,1015.364988,30.0,27.0,1
3957,245.5,205.0,402.9268273,512.0,0.0,11.0,4771.291962,1216.061329,1.0,0.0,0
8956,8.0,7.0,56.19421827,3023.0,153.0,0.0,5589.7107,3711.378158,22.0,20.0,0
10581,108.0,108.0,117.6840988,3396.0,236.0,49.0,6025.591125,3329.046736,11.0,11.0,0
4073,182.0,150.0,217.9961268,648.0,61.0,25.0,2557.845227,987.634425,27.0,22.0,1
7923,43.0,43.0,101.8036146,1345.0,80.0,13.0,1450.60914,281.953212,10.0,10.0,1
13822,63.0,52.0,106.0828893,2440.0,8.0,11.0,2617.540257,466.2417197,12.0,8.0,1
7844,108.0,86.0,128.980572,1989.0,0.0,44.0,2901.788476,1185.016926,17.0,17.0,0
14773,104.0,84.0,168.1605051,282.0,67.0,49.0,3833.312399,641.1202797,11.0,11.0,1
1197,0.0,0.0,41.62795859,2602.0,0.0,0.0,7144.90059,1991.476612,30.0,24.0,1
8582,245.5,205.0,427.5394708,1577.0,20.0,12.0,3945.168012,622.8101174,23.0,16.0,0
6420,8.0,8.0,198.2301705,1573.0,288.0,0.0,5600.009154,662.7694239,21.0,21.0,1
10052,12.0,10.0,44.93996705,3066.0,256.0,33.0,2132.53862,160.0599488,1.0,0.0,0
9065,83.0,68.0,113.8702437,2090.0,67.0,29.0,1459.399936,1089.945009,12.0,11.0,0
3197,10.0,8.0,55.52462924,2978.0,435.0,65.0,4988.977906,2595.715924,8.0,3.0,1
7202,3.0,2.0,72.46968405,3149.0,32.0,0.0,5896.190918,1851.538823,11.0,5.0,1
7373,173.0,142.0,269.9471769,925.0,28.0,0.0,2608.891169,1261.394955,22.0,21.0,1
3136,57.0,57.0,169.8810731,2563.0,32.0,0.0,2460.638793,784.1971199,30.0,20.0,0
13330,64.0,52.0,80.4603498,2091.0,435.0,9.0,3778.091607,2479.391138,6.0,2.0,1
7368,52.0,42.0,245.9873895,2143.0,298.0,14.0,1673.782805,630.5859744,12.0,12.0,1
5233,12.0,10.0,252.2716132,2386.0,2.0,0.0,7567.652427,1725.228859,3.0,3.0,0
12972,245.5,205.0,390.7471225,2502.0,29.0,5.0,3887.097249,1370.607581,20.0,13.0,0
7403,3.0,3.0,93.46224045,3468.0,0.0,0.0,7214.357815,3073.446267,17.0,17.0,0
12415,118.0,99.0,175.161868,2127.0,55.0,10.0,4020.849223,1542.998333,26.0,24.0,0
3742,31.0,26.0,75.08860406,399.0,213.0,0.0,3654.701037,2791.62033,7.0,3.0,0
2364,46.0,44.0,167.4668667,2008.0,0.0,107.5,2945.637843,1069.221739,25.0,16.0,1
1446,99.0,80.0,103.5190712,285.0,124.0,58.0,4159.33379,2152.164866,24.0,15.0,0
11198,8.0,7.0,153.9422111,591.0,112.0,79.0,4935.265068,2355.6376,4.0,3.0,0
4820,76.0,62.0,109.5223617,1245.0,0.0,36.0,1383.915953,647.465676,20.0,14.0,1
1283,66.0,54.0,130.6110268,3469.0,305.0,55.0,2862.943301,1182.186442,20.0,18.0,1
13514,1.0,1.0,129.9263572,2571.0,134.0,23.0,7595.905685,4945.62149855,22.0,16.0,1
2023,34.0,27.0,111.6005532,1044.0,435.0,95.0,4117.772123,1393.545229,18.0,12.0,1
1654,90.0,72.0,106.3287832,2749.0,0.0,0.0,1851.08922,1398.797111,8.0,5.0,0
185,2.0,2.0,18.27780555,2252.0,21.0,0.0,4267.335798,1968.320404,7.0,2.0,1
8728,38.0,32.0,73.90852099,2954.0,21.0,65.0,2517.264281,1055.780787,20.0,20.0,1
13616,165.0,132.0,180.9954638,1235.0,28.0,23.0,4744.996167,1488.100986,19.0,14.0,1
11623,21.0,17.0,181.0767513,1338.0,3.0,0.0,337.9751402,214.9293446,11.0,7.0,0
2506,30.0,24.0,391.2225258,3230.0,66.0,0.0,4216.314406,3390.379713,20.0,13.0,0
2829,101.0,81.0,213.2803365,1239.0,78.0,0.0,8603.640669,2794.478823,29.0,22.0,0
6655,62.0,50.0,78.26691626,2336.0,0.0,0.0,4214.118972,2459.989991,4.0,0.0,1
4531,129.0,107.0,153.2962363,1559.0,6.0,0.0,5710.689045,1151.958625,28.0,18.0,0
12059,245.5,205.0,497.6002012624999,1326.0,29.0,0.0,2736.047674,1196.293615,11.0,7.0,1
5974,107.0,86.0,134.9200021,94.0,61.0,0.0,4116.883158,1703.089019,1.0,1.0,0
2015,91.0,73.0,146.3615746,2805.0,55.0,32.0,8031.04364,1734.039173,0.0,0.0,0
3566,67.0,55.0,90.77207558,1180.0,82.0,24.0,1715.956693,967.8959552,21.0,21.0,0
931,115.0,94.0,244.3169226,685.0,148.0,107.5,3508.911709,2708.860588,0.0,0.0,1
5422,62.0,54.0,142.0484902,3246.0,177.0,0.0,4702.875044,2214.869665,25.0,21.0,0
5784,5.0,5.0,147.831634,336.0,0.0,107.5,1743.437991,46.38401091,15.0,8.0,0
5267,3.0,3.0,61.31890602,907.0,0.0,0.0,8757.856758,4945.62149855,30.0,28.0,1
6,3.0,2.0,236.7253142,360.0,185.0,18.0,5249.172828,726.5772047,28.0,23.0,1
12837,11.0,9.0,340.9789173,2005.0,35.0,4.0,671.5442256,40.82927699,6.0,4.0,0
7491,103.0,82.0,210.9499448,793.0,0.0,18.0,2869.081343,2284.374469,3.0,1.0,0
364,100.0,80.0,105.9309233,3064.0,48.0,107.5,1217.799876,604.0953239,4.0,0.0,0
9176,22.0,22.0,362.6090575,3290.0,0.0,0.0,5060.274051,2347.515945,18.0,14.0,0
9655,162.0,130.0,397.9540581,1953.0,0.0,11.0,1422.72476,1160.094131,14.0,9.0,1
8133,42.0,34.0,497.6002012624999,2809.0,244.0,0.0,2177.488855,715.557623,20.0,16.0,1
4898,100.0,85.0,145.6036854,1077.0,0.0,0.0,3356.46816,264.1872593,1.0,1.0,0
7275,136.0,109.0,206.0907159,1307.0,0.0,95.0,8247.894656,763.0101587,1.0,0.0,1
316,23.0,19.0,313.8435613,2926.0,435.0,0.0,1013.522947,618.6829728,30.0,24.0,1
11129,68.0,67.0,136.965399,1417.0,298.0,94.0,7754.240316,1977.975457,0.0,0.0,1
13455,6.0,5.0,43.45438978,3234.0,30.0,5.0,2445.97693,508.7929812,21.0,17.0,1
1965,245.5,205.0,349.158213,3057.0,33.0,0.0,2900.909671,1518.634409,27.0,20.0,1
12595,126.0,101.0,164.3274054,2943.0,96.0,22.0,4031.905814,1146.453007,1.0,1.0,1
9556,191.0,154.0,344.219596,536.0,205.0,0.0,3201.280944,2177.721473,0.0,0.0,1
12539,202.0,168.0,308.7325607,2611.0,268.0,3.0,7040.937592,530.0996208,9.0,9.0,0
8340,12.0,10.0,61.4115951,3083.0,42.0,94.0,8488.755865,2006.313804,7.0,7.0,0
12440,21.0,21.0,245.6695217,472.0,16.0,0.0,1528.601374,712.3250257,5.0,0.0,0
5338,214.0,171.0,352.5276184,3000.0,233.0,0.0,8226.469994,4511.956487,7.0,3.0,1
8994,245.5,205.0,484.564451,1810.0,8.0,0.0,4280.536225,2814.921261,11.0,7.0,0
12374,24.0,21.0,66.71761913,548.0,176.0,24.0,537.7815116,286.3363668,17.0,15.0,1
2788,36.0,31.0,301.8420691,30.0,327.0,0.0,2626.794591,1046.34715,21.0,16.0,1
8948,46.0,38.0,235.5256195,2674.0,0.0,48.0,4433.274679,1247.963953,17.0,10.0,1
7117,138.0,111.0,241.395848,2854.0,59.0,7.0,1804.961075,1415.25182,28.0,24.0,0
2840,43.0,36.0,103.0061372,2046.0,0.0,75.0,4986.157587,2146.209608,16.0,16.0,0
14505,81.0,65.0,95.25183533,1675.0,0.0,28.0,4256.168907,3134.10827,16.0,11.0,0
5513,23.0,23.0,297.1884642,2910.0,35.0,0.0,2653.205686,1720.132168,5.0,0.0,0
8590,119.0,95.0,196.9316729,854.0,0.0,28.0,1467.95821,928.5854186,27.0,26.0,0
8979,25.0,25.0,145.7525825,1070.0,20.0,0.0,5774.596813,4444.164646,25.0,18.0,1
3772,4.0,4.0,28.1091548,3123.0,102.0,0.0,3574.28642,1736.81647,3.0,0.0,1
3303,39.0,31.0,69.81036502,3256.0,180.0,24.0,1424.22639,832.482177,1.0,0.0,1
7697,69.0,56.0,79.7158254,319.0,37.0,0.0,1669.970193,957.3796217,17.0,17.0,1
9511,24.0,24.0,109.5489456,3404.0,0.0,0.0,3760.059061,1767.932128,7.0,2.0,0
11801,89.0,72.0,298.4456088,2940.0,0.0,7.0,4534.86745,2644.714174,10.0,10.0,1
11057,8.0,7.0,80.23545395,3448.0,87.0,41.0,9960.681768,4945.62149855,26.0,25.0,1
12701,12.0,10.0,229.8020568,1385.0,0.0,0.0,1685.889955,736.1692456,16.0,15.0,0
5928,130.0,112.0,467.5941639,1213.0,13.0,40.0,9960.681768,3433.659602,18.0,18.0,0
3995,108.0,86.0,117.8246769,1249.0,9.0,0.0,2987.918613,884.4290993,2.0,2.0,1
8101,27.0,22.0,34.16855009,1181.0,30.0,0.0,2431.093122,1382.562944,13.0,10.0,1
9416,28.0,28.0,143.9295982,1053.0,426.0,8.0,4498.695308,1496.03307,16.0,16.0,1
14673,144.0,117.0,333.231287,2098.0,0.0,27.0,1323.340618,815.4795055,6.0,0.0,1
13542,87.0,87.0,224.2170985,1015.0,3.0,61.0,3190.469923,494.062372,23.0,19.0,0
5140,10.0,10.0,285.5981706,1123.0,20.0,18.0,7820.221521,3745.254232,3.0,0.0,1
6599,36.0,36.0,179.6884894,301.0,0.0,21.0,4539.496133,3582.137695,28.0,25.0,1
6288,22.0,22.0,127.4076605,62.0,0.0,107.5,3186.468294,2654.549494,0.0,0.0,1
9256,167.0,135.0,447.7862481,3444.0,40.0,29.0,3164.178839,753.5726198,7.0,5.0,1
8076,213.0,177.0,343.6742548,490.0,435.0,8.0,3492.167121,1531.934305,23.0,19.0,1
1623,49.0,49.0,106.4199373,154.0,240.0,3.0,9960.681768,4945.62149855,21.0,16.0,1
9739,105.0,84.0,126.4860619,2948.0,0.0,52.0,4796.69328,2097.948305,11.0,10.0,1
2877,82.0,67.0,189.7476969,411.0,84.0,0.0,2255.394017,981.0193397,26.0,23.0,1
14480,115.0,96.0,135.0366,3438.0,0.0,39.0,5942.792686,3251.400089,8.0,7.0,1
12923,245.5,205.0,334.5380346,932.0,0.0,25.0,4174.204375,288.4691186,27.0,19.0,0
9804,238.0,196.0,319.279029,326.0,173.0,11.0,2781.390844,1996.189143,29.0,19.0,1
9712,45.0,40.0,126.9648656,267.0,160.0,0.0,3887.955961,2832.28686,15.0,14.0,1
6867,245.5,205.0,497.6002012624999,1308.0,52.0,0.0,3596.555083,2805.152919,9.0,6.0,1
6823,32.0,27.0,52.715686,3069.0,13.0,86.0,5420.084673,3110.805038,3.0,3.0,0
5171,33.0,27.0,81.90602346,469.0,189.0,17.0,6074.047958,4945.62149855,23.0,23.0,1
11936,25.0,20.0,60.85292154,3165.0,111.0,0.0,6458.021807,3770.768522,14.0,6.0,1
7771,103.0,83.0,162.7908374,3113.0,74.0,0.0,633.0859211,255.800754,1.0,1.0,0
14142,24.0,19.0,77.75108781,2331.0,0.0,107.5,4990.865084,154.7991326,12.0,8.0,1
748,68.0,55.0,384.0116543,737.0,33.0,79.0,8743.847348,3347.066847,7.0,7.0,0
12252,68.0,68.0,88.84698593,1107.0,99.0,92.0,4350.982389,2125.581324,7.0,7.0,1
5346,79.0,64.0,109.6994854,83.0,263.0,0.0,6413.025728,4067.269001,21.0,17.0,0
11522,4.0,4.0,497.6002012624999,697.0,180.0,16.0,3081.379072,1635.48478,20.0,11.0,0
2205,26.0,21.0,100.1690665,2411.0,73.0,21.0,3132.710869,1724.407351,27.0,23.0,1
739,114.0,92.0,150.4103676,2079.0,435.0,0.0,1931.331106,1423.299635,6.0,6.0,1
3722,7.0,7.0,118.4453808,2340.0,218.0,54.0,2203.361587,673.2990052,30.0,28.0,0
6676,68.0,58.0,226.0370156,3248.0,143.0,0.0,2469.638877,1575.598196,30.0,22.0,1
10251,42.0,34.0,82.78966193,164.0,188.0,6.0,6018.262984,4231.674253,27.0,27.0,1
2303,58.0,48.0,134.3011812,42.0,359.0,0.0,2878.592878,1835.061351,12.0,9.0,1
2132,39.0,32.0,143.0400398,348.0,65.0,66.0,3213.752807,2206.943186,21.0,12.0,1
1465,65.0,53.0,296.4323738,3079.0,0.0,92.0,6979.666501,4945.62149855,11.0,8.0,0
10403,245.5,205.0,394.963705,2792.0,95.0,107.5,4874.628196,739.3156409,21.0,18.0,1
6084,18.0,18.0,66.57397011,2144.0,112.0,0.0,4864.706705,1967.06014,14.0,11.0,1
6670,33.0,27.0,57.25482654,2853.0,66.0,0.0,697.4539857,222.3549681,19.0,17.0,1
14367,35.0,28.0,160.9701849,1464.0,0.0,30.0,3427.472862,2172.653944,22.0,19.0,1
2664,61.0,53.0,114.3027454,89.0,237.0,0.0,4116.32457,2233.695993,21.0,21.0,1
11870,11.0,10.0,26.33944949,3176.0,368.0,30.0,6118.787704,4945.62149855,14.0,14.0,1
8527,108.0,87.0,187.026485,3180.0,174.0,30.0,3063.661591,1824.648586,25.0,19.0,0
402,159.0,127.0,174.8405578,1526.0,0.0,0.0,3298.665738,2559.759488,28.0,19.0,0
9320,94.0,94.0,188.5528093,3149.0,435.0,27.0,1469.338805,311.9305622,23.0,16.0,0
8311,22.0,18.0,74.47213917,1912.0,415.0,0.0,7398.992187,668.2997256,22.0,13.0,0
9291,22.0,20.0,57.38558207,2435.0,27.0,0.0,2586.54953,904.3571627,6.0,6.0,0
12439,101.0,93.0,175.21942,24.0,37.0,85.0,5071.780439,821.2457299,24.0,22.0,1
10021,152.0,122.0,233.8705675,489.0,285.0,0.0,4712.437587,3705.042829,6.0,6.0,0
12255,20.0,17.0,86.81757253,55.0,247.0,107.5,8276.386668,748.5456162,16.0,16.0,1
13240,245.5,205.0,497.6002012624999,1179.0,39.0,75.0,5915.35659,2345.375155,6.0,2.0,1
14246,20.0,16.0,39.62952175,1851.0,42.0,96.0,4853.240175,2972.919969,7.0,3.0,1
9585,245.5,205.0,391.8090379,2869.0,29.0,57.0,2491.346677,846.109966,19.0,13.0,1
2437,2.0,2.0,210.1480998,2022.0,28.0,11.0,5276.025009,3424.681081,18.0,12.0,1
4236,26.0,21.0,32.12362441,3031.0,3.0,36.0,1573.024637,985.242439,9.0,9.0,0
6235,29.0,29.0,138.7536322,354.0,43.0,51.0,3212.783982,789.5456698,9.0,4.0,1
5586,163.0,132.0,195.0830595,1055.0,6.0,82.0,1303.931397,539.9099488,7.0,3.0,0
14762,56.0,48.0,231.495161,2391.0,92.0,0.0,3894.464634,1303.401269,27.0,19.0,1
4676,69.0,56.0,216.3848391,507.0,0.0,107.5,3562.240193,1989.409518,30.0,23.0,0
12654,32.0,26.0,85.62043693,1788.0,435.0,11.0,2078.200919,1234.509261,9.0,9.0,1
3238,2.0,2.0,270.0880682,2179.0,6.0,6.0,4718.527389,3585.770761,2.0,2.0,0
1190,76.0,76.0,231.7550599,2116.0,300.0,0.0,1363.037858,786.0637368,31.0,27.0,1
12634,100.0,84.0,252.9638733,940.0,227.0,0.0,3337.572208,586.2415325,13.0,11.0,0
5141,192.0,188.0,221.765577,520.0,29.0,50.0,4125.408413,983.9643033,5.0,5.0,0
9316,61.0,49.0,104.2417565,24.0,0.0,0.0,3517.906161,2930.307996,7.0,7.0,0
5767,21.0,19.0,255.0596346,2821.0,0.0,0.0,5990.809462,1001.013495,2.0,0.0,1
2802,70.0,58.0,107.3244447,689.0,252.0,22.0,8386.750471,1590.31857,31.0,26.0,1
3557,3.0,3.0,207.9125451,2290.0,109.0,36.0,1538.833198,899.377553,8.0,8.0,1
11861,245.5,205.0,357.3159149,181.0,31.0,0.0,2183.164317,358.5698711,29.0,27.0,1
13443,32.0,26.0,210.2727683,2974.0,0.0,0.0,4570.327584,3251.082979,12.0,12.0,0
2461,35.0,35.0,153.9420303,415.0,57.0,0.0,1925.913593,1344.708883,30.0,19.0,0
6711,219.0,176.0,390.3923808,875.0,95.0,0.0,2344.242953,1707.354771,12.0,7.0,0
5998,45.0,36.0,117.9951578,287.0,254.0,38.0,3577.375244,1496.502187,21.0,18.0,0
7969,90.0,78.0,107.1308283,2198.0,20.0,0.0,3941.938466,916.7301462,7.0,1.0,1
10378,134.0,108.0,137.610018,3083.0,349.0,0.0,2398.961181,1753.646317,15.0,8.0,1
5097,130.0,105.0,381.4510793,3206.0,182.0,26.0,2349.564853,1827.36132,12.0,7.0,1
10677,140.0,113.0,167.719182,2573.0,0.0,0.0,5481.241824,3622.042586,20.0,14.0,0
8317,31.0,29.0,190.7821315,1422.0,246.0,78.0,4254.01798,1087.557023,28.0,21.0,0
11122,155.0,131.0,205.3606086,3342.0,64.0,0.0,2375.663089,676.6735482,15.0,15.0,1
14002,19.0,16.0,28.97399968,1465.0,247.0,2.0,6030.073728,1911.471406,17.0,16.0,1
533,26.0,24.0,92.39278882,3012.0,0.0,0.0,4471.066536,1249.586908,31.0,23.0,1
2950,66.0,56.0,256.1144963,3494.0,53.0,72.0,847.8259592,387.4700468,6.0,6.0,1
